pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count
32929271,MassIVE.quant: a community resource of quantitative mass spectrometry-based proteomics datasets.,https://ccms-ucsd.github.io/MassIVEDocumentation/,60.0,True,massive,True,200.0,5
32619700,CORDITE: The Curated CORona Drug InTERactions Database for SARS-CoV-2.,https://cordite.mathematik.uni-marburg.de,60.0,True,cordite,True,200.0,10
34702185,piRNA-IPdb: a PIWI-bound piRNAs database to mining NGS sncRNA data and beyond.,https://ipdb2.shinyapps.io/ipdb2/,68.0,True,ipdb,True,202.0,1
26130661,Drug-Path: a database for drug-induced pathways.,http://www.cuilab.cn/drugpath,50.0,True,"drug, path",True,200.0,3
32629608,"""ZEAMAP, a Comprehensive Database Adapted to the Maize Multi-Omics Era.""",https://www.maizegdb.org/,66.0,True,maize,True,200.0,15
33241989,"""SCAN360: A Resource for a 360-Degree View of Cancer Prevention, Risk, and Survival.""",https://gis.cancer.gov/tools/uv-exposure,63.0,True,cancer,True,200.0,50
27307005,HLAsupE: an integrated database of HLA supertype-specific epitopes to aid in the development of vaccines with broad coverage of the human population.,http://www.immunoinformatics.net/HLAsupE/downloads/alleles.xlsx,50.0,True,"hlasupe, hla",True,200.0,9
33045728,iModulonDB: a knowledgebase of microbial transcriptional regulation derived from machine learning.,https://imodulondb.org/dataset.html?organism=e_coli&dataset=precise1,66.0,True,imodulondb,True,200.0,3
31796752,"""TOFF, a database of traits of fish to promote advances in fish aquaculture.""",http://toff-project.univ-lorraine.fr,60.0,True,toff,True,200.0,2
30753479,RiceMetaSysB: a database of blast and bacterial blight responsive genes in rice and its utilization in identifying key blast-resistant WRKY genes.,http://14.139.229.201/ricemetasysb/,50.0,True,ricemetasysb,True,200.0,13
33430205,CPE-DB: An Open Database of Chemical Penetration Enhancers.,http://intbio.org/cpedb/,73.0,True,cpe,True,200.0,11
26200754,G4RNA: an RNA G-quadruplex database.,http://scottgroup.med.usherbrooke.ca/G4RNA/,60.0,True,"g4rna, rna",True,200.0,1
28187156,KrillDB: A de novo transcriptome database for the Antarctic krill (Euphausia superba).,http://krilldb.bio.unipd.it/,61.0,True,krilldb,True,200.0,6
33822034,PopAmaranth: a population genetic genome browser for grain amaranths and their wild relatives.,https://amaranthgdb.org/popamaranth.html,76.0,True,popamaranth,True,200.0,1
32983559,Towards a unified Latin American Natural Products Database: LANaPD.,http://www.intechopen.com/online-first/chemoinformatic-approach-the-case-of-natural-products-of-panama,50.0,True,"natural, products",True,200.0,6
24498877,PrionScan: an online database of predicted prion domains in complete proteomes.,http://webapps.bifi.es/prionscan,50.0,True,prionscan,True,200.0,2
33317063,DetR DB: A Database of Ionizing Radiation Resistance Determinants.,http://extremebiolab.com/detr-db/,58.0,True,detr,True,200.0,3
25580689,"""The Lectin Frontier Database (LfDB), and data generation based on frontal affinity chromatography.""",http://jcggdb.jp/rcmg/glycodb/LectinSearch?doc_no=1,61.0,True,lectin,True,200.0,2
27148361,PPARgene: A Database of Experimentally Verified and Computationally Predicted PPAR Target Genes.,http://www.ppargene.org/,63.0,True,"ppargene, ppar",True,200.0,1
22697361,The barley EST DNA Replication and Repair Database (bEST-DRRD) as a tool for the identification of the genes involved in DNA replication and repair.,http://harvest-web.org/utilmenu.wc,55.0,True,est,True,200.0,15
26775705,CSGene: a literature-based database for cell senescence genes and its application to identify critical cell aging pathways and associated diseases.,http://csgene.bioinfo-minzhao.org/,73.0,True,csgene,True,200.0,1
25063298,The multiMiR R package and database: integration of microRNA-target interactions along with their disease and drug associations.,http://multimir.ucdenver.edu,65.0,True,multimir,True,200.0,9
30032488,DVH Analytics: A DVH database for clinicians and researchers.,http://www.dvhanalytics.com,60.0,True,"dvh, analytics",True,200.0,2
23896518,PepBind: a comprehensive database and computational tool for analysis of protein-peptide interactions.,http://pepbind.bicpu.edu.in/,65.0,True,pepbind,True,200.0,4
27812340,"""Advanced Neuropsychological Diagnostics Infrastructure (ANDI): A Normative Database Created from Control Datasets.""",http://www.andi.nl,50.0,True,andi,True,200.0,1
30332446,"""LexiRumah: An online lexical database of the Lesser Sunda Islands.""",https://pypi.org/project/pylexirumah/,65.0,True,lexirumah,True,200.0,40
24528853,"""CiteAb: a searchable antibody database that ranks antibodies by the number of times they have been cited.""",http://www.citeab.com/,50.0,True,citeab,True,200.0,22
32901031,"""Database of Italian present-day stress indicators, IPSI 1.4.""",http://ipsi.rm.ingv.it/,50.0,True,ipsi,True,200.0,7
28325812,"""TheCellMap.org: A Web-Accessible Database for Visualizing and Mining the Global Yeast Genetic Interaction Network.""",http://www.yeastgenome.org/help/general-help/glossary,63.0,True,yeast,True,200.0,4
